Time µs,Current.Ia,Current.Ib,Current.Ic,Current.In,Voltage.Va,Voltage.Vb,Voltage.Vc
1163462400009114112,-142.133758544922,1268.39733886719,-922.565246582031,0.0,-3346.27026367188,10765.6435546875,-8244.3486328125
1163462400009243904,-213.200637817383,1303.95983886719,-863.426452636719,0.0,-3775.50390625,10809.2294921875,-7746.5439453125
1163462400009374976,-290.189758300781,1339.52233886719,-804.287658691406,0.0,-4213.4970703125,10852.814453125,-7222.53857421875
1163462400009505024,-379.023345947266,1375.0849609375,-739.234985351563,0.0,-4669.01025390625,10905.1171875,-6672.3330078125
1163462400009635072,-450.090209960938,1404.72033691406,-686.010070800781,0.0,-5150.80322265625,10922.5517578125,-6078.46044921875
1163462400009765120,-527.079345703125,1452.13708496094,-632.78515625,-5.91223001480103,-5650.11572265625,10931.2685546875,-5467.12109375
1163462400009894912,-604.068481445313,1475.84545898438,-585.47412109375,0.0,-6175.7080078125,10931.2685546875,-4838.31494140625
1163462400010025984,-681.057556152344,1499.55383300781,-549.990844726563,0.0,-6683.7802734375,10922.5517578125,-4218.2421875
1163462400010156032,-734.357727050781,1517.33508300781,-508.593658447266,0.0,-7183.09326171875,10896.400390625,-3589.43579101563
1163462400010286080,-793.580139160156,1529.18920898438,-479.024261474609,0.0,-7656.1259765625,10870.2490234375,-2986.82983398438
1163462400010416128,-840.958068847656,1529.18920898438,-443.540985107422,0.0,-8094.11962890625,10835.380859375,-2401.69067382813
1163462400010545920,-888.3359375,1523.26220703125,-408.057708740234,0.0,-8514.5927734375,10783.078125,-1834.01831054688
1163462400010676992,-923.869384765625,1511.40795898438,-372.574432373047,0.0,-8908.787109375,10722.0576171875,-1275.07934570313
1163462400010807040,-953.480590820313,1481.77258300781,-325.263397216797,0.0,-9267.9423828125,10634.88671875,-716.140441894531
1163462400010937088,-983.091796875,1446.2099609375,-301.607879638672,0.0,-9618.3369140625,10495.4130859375,-165.934982299805
1163462400011066880,-1018.62524414063,1398.79333496094,-254.296829223633,0.0,-9933.6923828125,10347.2216796875,375.537078857422
1163462400011196928,-1030.4697265625,1357.30358886719,-206.985794067383,0.0,-10240.287109375,10129.2939453125,917.009155273438
1163462400011328000,-1054.15869140625,1298.03271484375,-159.674758911133,0.0,-10476.8037109375,9824.1943359375,1388.61389160156
1163462400011458048,-1071.92541503906,1238.76184082031,-106.449836730957,5.91223001480103,-10730.83984375,9501.6611328125,1851.48510742188
1163462400011588096,-1089.69213867188,1179.49096679688,-47.3110389709473,5.91223001480103,-10853.478515625,9144.2587890625,2296.8896484375
1163462400011717888,-1113.38110351563,1108.36584472656,17.7416400909424,0.0,-10888.517578125,8769.4228515625,2751.02734375
1163462400011847936,-1131.14782714844,1037.24072265625,94.6220779418945,0.0,-10932.3173828125,8377.15234375,3222.63208007813
1163462400011979008,-1166.68127441406,966.11572265625,171.502517700195,0.0,-10976.1162109375,7932.57958984375,3659.30322265625
1163462400012109056,-1196.29248046875,900.917724609375,248.382949829102,0.0,-11028.67578125,7435.70361328125,4104.70751953125
1163462400012239104,-1231.82592773438,823.865539550781,337.091156005859,-5.91223001480103,-11063.71484375,6877.8076171875,4558.84521484375
1163462400012368896,-1255.51489257813,758.667541503906,419.885467529297,0.0,-11107.5146484375,6258.89208984375,5030.4501953125
1163462400012499968,-1285.1259765625,699.396667480469,502.679779052734,5.91223001480103,-11133.7939453125,5631.259765625,5528.2548828125
1163462400012630016,-1314.73718261719,646.052856445313,579.560241699219,5.91223001480103,-11151.314453125,4977.4755859375,6060.99365234375
1163462400012760064,-1332.50390625,598.636108398438,656.440673828125,0.0,-11160.07421875,4323.69140625,6584.9990234375
1163462400012890112,-1350.27062988281,563.073547363281,709.665588378906,5.91223001480103,-11151.314453125,3678.62475585938,7091.537109375
1163462400013019904,-1362.11511230469,527.511047363281,762.890502929688,5.91223001480103,-11089.9951171875,3042.27490234375,7589.34228515625
1163462400013150976,-1373.95959472656,486.021392822266,816.115417480469,5.91223001480103,-11054.955078125,2449.5107421875,8052.21337890625
1163462400013281024,-1356.19287109375,456.385955810547,863.426452636719,5.91223001480103,-10984.8759765625,1882.89794921875,8462.6845703125
1163462400013411072,-1350.27062988281,426.75048828125,904.823608398438,5.91223001480103,-10914.7978515625,1325.00231933594,8855.6884765625
1163462400013541120,-1320.65942382813,379.333770751953,940.306884765625,5.91223001480103,-10835.958984375,793.257934570313,9222.4921875
1163462400013670912,-1291.04821777344,343.771240234375,975.790161132813,0.0,-10713.3203125,261.513610839844,9563.095703125
1163462400013801984,-1255.51489257813,296.354522705078,1005.35955810547,5.91223001480103,-10538.123046875,-244.079360961914,9894.96484375
1163462400013932032,-1202.21472167969,254.864883422852,1023.10119628906,5.91223001480103,-10319.1259765625,-714.803833007813,10183.16796875
1163462400014062080,-1154.83679199219,207.448150634766,1046.75671386719,5.91223001480103,-10021.291015625,-1150.65991210938,10445.1708984375
1163462400014192128,-1101.53662109375,148.177261352539,1070.41223144531,5.91223001480103,-9679.65625,-1560.36450195313,10663.505859375
1163462400014321920,-1042.31420898438,88.9063491821289,1082.23999023438,5.91223001480103,-9302.9814453125,-1970.06921386719,10846.908203125
1163462400014452992,-977.169555664063,0.0,1105.8955078125,0.0,-8908.787109375,-2371.056640625,10916.775390625
1163462400014583040,-912.02490234375,-82.9792633056641,1141.37878417969,5.91223001480103,-8514.5927734375,-2798.19555664063,10969.17578125
1163462400014713088,-852.802551269531,-160.031433105469,1165.03430175781,0.0,-8076.599609375,-3242.76879882813,11004.109375
1163462400014842880,-781.735656738281,-254.864883422852,1212.34533691406,0.0,-7594.80712890625,-3687.341796875,11039.04296875
1163462400014972928,-722.513244628906,-349.698333740234,1247.82861328125,5.91223001480103,-7051.69482421875,-4158.06640625,11082.7109375
1163462400015104000,-663.290832519531,-444.531768798828,1283.31188964844,5.91223001480103,-6473.54345703125,-4637.5078125,11126.3779296875
1163462400015234048,-604.068481445313,-539.365234375,1324.70910644531,0.0,-5886.63232421875,-5177.96923828125,11152.578125
1163462400015364096,-550.768310546875,-616.417358398438,1348.36462402344,0.0,-5282.201171875,-5718.4306640625,11161.3115234375
1163462400015493888,-509.312622070313,-693.469543457031,1372.02014160156,5.91223001480103,-4660.25048828125,-6267.609375,11143.8447265625
1163462400015624960,-461.934692382813,-764.594604492188,1389.76171875,0.0,-4055.81958007813,-6799.353515625,11126.3779296875
1163462400015755008,-426.401275634766,-823.865539550781,1401.58947753906,5.91223001480103,-3433.86889648438,-7287.5126953125,11108.9111328125
1163462400015885056,-390.867828369141,-871.2822265625,1401.58947753906,0.0,-2829.43798828125,-7758.23681640625,11065.2431640625
1163462400016015104,-355.334381103516,-924.626037597656,1401.58947753906,5.91223001480103,-2242.52661132813,-8176.65869140625,11039.04296875
1163462400016144896,-319.800933837891,-972.042785644531,1389.76171875,0.0,-1638.09558105469,-8586.36328125,10969.17578125
1163462400016275968,-290.189758300781,-1013.53240966797,1372.02014160156,5.91223001480103,-1051.18432617188,-8969.9169921875,10899.30859375
1163462400016406016,-254.656311035156,-1043.16784667969,1342.45068359375,5.91223001480103,-481.792816162109,-9318.6015625,10794.5078125
1163462400016536064,-219.12287902832,-1072.80334472656,1306.96740722656,5.91223001480103,105.118438720703,-9658.5693359375,10637.3056640625
1163462400016666112,-177.667190551758,-1096.51171875,1259.65637207031,0.0,648.230346679688,-9954.951171875,10462.6376953125
1163462400016795904,-142.133758544922,-1126.14709472656,1206.43151855469,0.0,1165.06262207031,-10233.8994140625,10191.9013671875
1163462400016926976,-100.678077697754,-1143.92834472656,1153.20654296875,-11.8244600296021,1611.81604003906,-10443.1103515625,9851.2978515625
1163462400017057024,-47.3779182434082,-1167.63671875,1094.06774902344,5.91223001480103,2058.5693359375,-10634.88671875,9493.2275390625
1163462400017187072,0.0,-1203.19934082031,1034.92895507813,5.91223001480103,2479.04296875,-10713.3408203125,9100.2236328125
1163462400017317120,71.0668792724609,-1226.90771484375,975.790161132813,0.0,2908.27661132813,-10765.6435546875,8681.01953125
1163462400017446912,142.133758544922,-1262.47021484375,916.6513671875,5.91223001480103,3346.27026367188,-10826.6630859375,8244.3486328125
1163462400017577984,225.045104980469,-1298.03271484375,857.512573242188,0.0,3766.74389648438,-10870.2490234375,7755.27734375
1163462400017708032,302.034240722656,-1327.66821289063,792.459899902344,0.0,4204.7373046875,-10931.2685546875,7231.27197265625
1163462400017838080,379.023345947266,-1369.15783691406,733.321105957031,5.91223001480103,4660.25048828125,-10966.13671875,6672.3330078125
1163462400017968128,461.934692382813,-1398.79333496094,680.09619140625,5.91223001480103,5142.04345703125,-10983.5712890625,6078.46044921875
1163462400018097920,544.846069335938,-1440.28295898438,632.78515625,5.91223001480103,5641.35595703125,-10992.2880859375,5467.12109375
1163462400018228992,615.912963867188,-1463.9912109375,585.47412109375,5.91223001480103,6166.9482421875,-11001.005859375,4829.58154296875
1163462400018359040,681.057556152344,-1487.69958496094,544.076965332031,5.91223001480103,6675.0205078125,-10992.2880859375,4218.2421875
1163462400018489088,746.202209472656,-1505.48095703125,508.593658447266,5.91223001480103,7165.5732421875,-10974.8544921875,3606.90258789063
1163462400018618880,799.502380371094,-1517.33508300781,473.110382080078,11.8244600296021,7638.6064453125,-10913.833984375,2995.56323242188
1163462400018749952,846.880310058594,-1523.26220703125,443.540985107422,0.0,8076.599609375,-10913.833984375,2419.15747070313
1163462400018880000,888.3359375,-1517.33508300781,408.057708740234,0.0,8497.0732421875,-10826.6630859375,1834.01831054688
1163462400019010048,935.7138671875,-1505.48095703125,372.574432373047,0.0,8900.02734375,-10765.6435546875,1283.81274414063
1163462400019140096,971.247314453125,-1475.84545898438,325.263397216797,0.0,9250.421875,-10678.47265625,733.607299804688
1163462400019269888,994.936279296875,-1440.28295898438,289.780120849609,5.91223001480103,9600.8173828125,-10547.7158203125,174.668411254883
1163462400019400960,1024.54748535156,-1392.8662109375,248.382949829102,0.0,9933.6923828125,-10382.08984375,-366.803649902344
1163462400019531008,1042.31420898438,-1345.44946289063,201.071914672852,0.0,10231.52734375,-10164.162109375,-925.742553710938
1163462400019661056,1066.00317382813,-1286.17858886719,159.674758911133,0.0,10485.5634765625,-9867.7802734375,-1414.81408691406
1163462400019791104,1083.76989746094,-1226.90771484375,106.449836730957,-5.91223001480103,10730.83984375,-9536.529296875,-1877.68542480469
1163462400019920896,1101.53662109375,-1155.78259277344,41.397159576416,-5.91223001480103,10853.478515625,-9170.41015625,-2314.3564453125
1163462400020051968,1119.30334472656,-1096.51171875,-29.5693988800049,0.0,10879.7578125,-8795.57421875,-2794.69458007813
1163462400020182016,1148.91455078125,-1025.38659667969,-100.535957336426,0.0,10932.3173828125,-8403.3037109375,-3248.83227539063
1163462400020312064,1178.52575683594,-954.261535644531,-177.416397094727,-5.91223001480103,10976.1162109375,-7967.44775390625,-3676.77001953125
1163462400020442112,1214.05920410156,-889.063537597656,-254.296829223633,0.0,11019.916015625,-7479.2890625,-4104.70751953125
1163462400020571904,1243.67041015625,-817.938415527344,-337.091156005859,0.0,11063.71484375,-6921.3935546875,-4541.37841796875
1163462400020702976,1273.28149414063,-758.667541503906,-419.885467529297,0.0,11098.7548828125,-6319.912109375,-5012.9833984375
1163462400020833024,1302.89270019531,-693.469543457031,-496.765899658203,5.91223001480103,11125.0341796875,-5674.84521484375,-5528.2548828125
1163462400020963072,1326.58166503906,-646.052856445313,-573.646362304688,0.0,11142.5537109375,-5003.626953125,-6060.99365234375
1163462400021093120,1350.27062988281,-586.781921386719,-644.612915039063,0.0,11160.07421875,-4323.69140625,-6619.9326171875
1163462400021222912,1362.11511230469,-545.292297363281,-703.751708984375,0.0,11125.0341796875,-3696.05883789063,-7126.47119140625
1163462400021353984,1373.95959472656,-509.729766845703,-762.890502929688,0.0,11072.4755859375,-3050.99194335938,-7615.54248046875
1163462400021484032,1373.95959472656,-480.094299316406,-810.201538085938,0.0,11046.1953125,-2458.22778320313,-8069.6806640625
1163462400021614080,1373.95959472656,-450.458862304688,-845.684814453125,0.0,10984.8759765625,-1882.89794921875,-8480.1513671875
1163462400021744128,1356.19287109375,-408.969207763672,-892.995849609375,0.0,10914.7978515625,-1316.28515625,-8864.421875
1163462400021874944,1338.42614746094,-373.406677246094,-928.479125976563,0.0,10835.958984375,-819.409301757813,-9205.025390625
1163462400022004992,1302.89270019531,-331.917053222656,-958.048522949219,0.0,10695.80078125,-278.947845458984,-9554.3623046875
1163462400022135040,1261.43713378906,-290.427429199219,-993.531799316406,0.0,10529.36328125,244.079360961914,-9886.2314453125
1163462400022265088,1219.9814453125,-243.010696411133,-1017.18731689453,0.0,10301.6064453125,723.52099609375,-10183.16796875
1163462400022394880,1160.75903320313,-195.593978881836,-1040.84289550781,-5.91223001480103,10021.291015625,1168.09411621094,-10453.904296875
1163462400022525952,1113.38110351563,-136.32307434082,-1058.58447265625,0.0,9662.1357421875,1577.79870605469,-10663.505859375
1163462400022656000,1048.23645019531,-65.1979904174805,-1094.06774902344,0.0,9302.9814453125,1970.06921386719,-10846.908203125
1163462400022786048,989.014038085938,0.0,-1105.8955078125,-5.91223001480103,8908.787109375,2371.056640625,-10908.0419921875
1163462400022916096,923.869384765625,88.9063491821289,-1141.37878417969,0.0,8514.5927734375,2806.91259765625,-10951.708984375
1163462400023045888,852.802551269531,171.885620117188,-1176.86206054688,0.0,8085.359375,3251.48583984375,-10995.3759765625
1163462400023176960,787.657897949219,266.719055175781,-1206.43151855469,0.0,7586.046875,3696.05883789063,-11030.3095703125
1163462400023307008,728.435485839844,361.552490234375,-1247.82861328125,0.0,7051.69482421875,4158.06640625,-11082.7109375
1163462400023437056,669.213073730469,456.385955810547,-1283.31188964844,0.0,6491.0634765625,4646.22509765625,-11126.3779296875
1163462400023567104,609.99072265625,551.219360351563,-1312.88134765625,0.0,5877.87255859375,5177.96923828125,-11143.8447265625
1163462400023696896,556.690551757813,622.344482421875,-1342.45068359375,0.0,5273.44140625,5718.4306640625,-11152.578125
1163462400023827968,515.23486328125,705.32373046875,-1366.10620117188,-11.8244600296021,4669.01025390625,6276.32666015625,-11143.8447265625
1163462400023958016,473.779174804688,770.521728515625,-1383.84790039063,0.0,4038.2998046875,6790.63671875,-11126.3779296875
1163462400024088064,438.245758056641,829.792602539063,-1395.67565917969,-5.91223001480103,3433.86889648438,7296.2294921875,-11091.4443359375
1163462400024218112,396.790069580078,889.063537597656,-1401.58947753906,0.0,2811.91821289063,7749.52001953125,-11065.2431640625
1163462400024347904,367.178863525391,930.553161621094,-1401.58947753906,-5.91223001480103,2225.0068359375,8167.94140625,-11021.576171875
1163462400024478976,331.645416259766,977.969848632813,-1389.76171875,-5.91223001480103,1620.57592773438,8551.4951171875,-10960.4423828125
1163462400024609024,296.111999511719,1013.53240966797,-1366.10620117188,-5.91223001480103,1051.18432617188,8926.3310546875,-10890.5751953125
1163462400024739072,260.578552246094,1049.09497070313,-1342.45068359375,0.0,473.032958984375,9275.015625,-10777.041015625
1163462400024869120,225.045104980469,1084.65747070313,-1301.05358886719,-5.91223001480103,-96.3585662841797,9606.2666015625,-10646.0390625
1163462400024999936,195.43391418457,1108.36584472656,-1253.74255371094,0.0,-656.990234375,9902.6484375,-10453.904296875
1163462400025129984,153.978240966797,1120.22009277344,-1200.517578125,-5.91223001480103,-1156.302734375,10181.5966796875,-10165.701171875
1163462400025260032,118.444793701172,1143.92834472656,-1153.20654296875,0.0,-1611.81604003906,10408.2412109375,-9833.8310546875
1163462400025390080,59.2223968505859,1167.63671875,-1094.06774902344,0.0,-2058.5693359375,10582.583984375,-9484.494140625
1163462400025520128,0.0,1191.34509277344,-1034.92895507813,0.0,-2479.04296875,10652.3212890625,-9091.490234375
1163462400025650944,-65.1446380615234,1220.98059082031,-975.790161132813,-5.91223001480103,-2925.79638671875,10713.3408203125,-8681.01953125
1163462400025780992,-130.289276123047,1256.54309082031,-916.6513671875,0.0,-3355.03002929688,10765.6435546875,-8244.3486328125
1163462400025911040,-207.278396606445,1298.03271484375,-857.512573242188,0.0,-3775.50390625,10800.51171875,-7746.5439453125
1163462400026041088,-290.189758300781,1327.66821289063,-798.373779296875,0.0,-4222.25732421875,10861.53125,-7222.53857421875
1163462400026170880,-367.178863525391,1369.15783691406,-739.234985351563,0.0,-4669.01025390625,10896.400390625,-6681.06640625
1163462400026301952,-456.012451171875,1404.72033691406,-680.09619140625,-5.91223001480103,-5159.56298828125,10922.5517578125,-6087.19384765625
1163462400026432000,-533.001586914063,1440.28295898438,-632.78515625,-5.91223001480103,-5650.11572265625,10931.2685546875,-5467.12109375
1163462400026562048,-604.068481445313,1463.9912109375,-585.47412109375,0.0,-6184.4677734375,10931.2685546875,-4838.31494140625
1163462400026692096,-669.213073730469,1493.62670898438,-544.076965332031,-5.91223001480103,-6683.7802734375,10922.5517578125,-4209.5087890625
1163462400026821888,-734.357727050781,1505.48095703125,-508.593658447266,-5.91223001480103,-7183.09326171875,10905.1171875,-3598.16918945313
1163462400026952960,-787.657897949219,1523.26220703125,-467.196502685547,-5.91223001480103,-7656.1259765625,10878.9658203125,-2986.82983398438
1163462400027083008,-835.035827636719,1523.26220703125,-443.540985107422,0.0,-8094.11962890625,10835.380859375,-2401.69067382813
