Time µs,Current.Ia,Current.Ib,Current.Ic,Voltage.Va,Voltage.Vb,Voltage.Vc
1133827200032812032,-1386.71875,3470.458984375,886.23046875,-11450.1953125,-3527.83203125,15283.203125
1133827200032877056,-1386.71875,3470.458984375,886.23046875,-11230.46875,-3906.25,15429.6875
1133827200032941952,-1357.421875,3417.96875,991.2109375,-11071.77734375,-4248.046875,15637.20703125
1133827200033006976,-1357.421875,3417.96875,991.2109375,-10925.29296875,-4528.80859375,15783.69140625
1133827200033072000,-1368.408203125,3337.40234375,1066.89453125,-10827.63671875,-4919.43359375,15991.2109375
1133827200033138048,-1368.408203125,3337.40234375,1066.89453125,-10583.49609375,-5224.609375,16125.48828125
1133827200033202944,-1329.345703125,3270.263671875,1154.78515625,-10351.5625,-5700.68359375,16162.109375
1133827200033267968,-1329.345703125,3270.263671875,1154.78515625,-9985.3515625,-5895.99609375,16430.6640625
1133827200033332992,-1312.255859375,3208.0078125,1224.365234375,-9985.3515625,-6274.4140625,16503.90625
1133827200033398016,-1312.255859375,3208.0078125,1224.365234375,-9655.76171875,-6628.41796875,16528.3203125
1133827200033463040,-1303.7109375,3105.46875,1293.9453125,-9631.34765625,-6958.0078125,16796.875
1133827200033528064,-1303.7109375,3105.46875,1293.9453125,-9240.72265625,-7373.046875,16735.83984375
1133827200033592960,-1258.544921875,3002.9296875,1347.65625,-8825.68359375,-7653.80859375,16992.1875
1133827200033657984,-1258.544921875,3002.9296875,1347.65625,-8740.234375,-7995.60546875,16931.15234375
1133827200033723008,-1208.49609375,2928.466796875,1425.78125,-8496.09375,-8361.81640625,17028.80859375
1133827200033789056,-1208.49609375,2928.466796875,1425.78125,-8093.26171875,-8593.75,17163.0859375
1133827200033853952,-1197.509765625,2800.29296875,1445.3125,-7922.36328125,-8984.375,17102.05078125
1133827200033918976,-1197.509765625,2800.29296875,1445.3125,-7739.2578125,-9240.72265625,17126.46484375
1133827200033984000,-1142.578125,2690.4296875,1478.271484375,-7263.18359375,-9497.0703125,17114.2578125
1133827200034049024,-1142.578125,2690.4296875,1478.271484375,-7080.078125,-9802.24609375,17004.39453125
1133827200034114048,-1108.3984375,2578.125,1497.802734375,-6726.07421875,-10021.97265625,16979.98046875
1133827200034178944,-1108.3984375,2578.125,1497.802734375,-6396.484375,-10241.69921875,16992.1875
1133827200034243968,-1062.01171875,2443.84765625,1522.216796875,-6127.9296875,-10485.83984375,16882.32421875
1133827200034308992,-1062.01171875,2443.84765625,1522.216796875,-5822.75390625,-10717.7734375,16638.18359375
1133827200034375040,-1013.18359375,2335.205078125,1546.630859375,-5505.37109375,-10913.0859375,16674.8046875
1133827200034439936,-1013.18359375,2335.205078125,1546.630859375,-5187.98828125,-11181.640625,16650.390625
1133827200034504960,-975.341796875,2188.720703125,1555.17578125,-5004.8828125,-11315.91796875,16394.04296875
1133827200034569984,-975.341796875,2188.720703125,1555.17578125,-4724.12109375,-11425.78125,16345.21484375
1133827200034635008,-917.96875,2069.091796875,1602.783203125,-4357.91015625,-11669.921875,16174.31640625
1133827200034700032,-917.96875,2069.091796875,1602.783203125,-3930.6640625,-11730.95703125,15966.796875
1133827200034765056,-882.568359375,1909.1796875,1578.369140625,-3710.9375,-11950.68359375,15759.27734375
1133827200034829952,-882.568359375,1909.1796875,1578.369140625,-3308.10546875,-12048.33984375,15612.79296875
1133827200034894976,-827.63671875,1766.357421875,1597.900390625,-3137.20703125,-12207.03125,15429.6875
1133827200034960000,-827.63671875,1766.357421875,1597.900390625,-2587.890625,-12280.2734375,15075.68359375
1133827200035026048,-770.263671875,1595.458984375,1591.796875,-2331.54296875,-12426.7578125,14978.02734375
1133827200035090944,-770.263671875,1595.458984375,1591.796875,-2001.953125,-12585.44921875,14685.05859375
1133827200035155968,-714.111328125,1444.091796875,1601.5625,-1599.12109375,-12597.65625,14538.57421875
1133827200035220992,-714.111328125,1444.091796875,1601.5625,-1354.98046875,-12719.7265625,14294.43359375
1133827200035286016,-639.6484375,1280.517578125,1616.2109375,-1013.18359375,-12866.2109375,14001.46484375
1133827200035351040,-639.6484375,1280.517578125,1616.2109375,-671.38671875,-12951.66015625,13781.73828125
1133827200035416064,-601.806640625,1102.294921875,1606.4453125,-280.76171875,-13000.48828125,13476.5625
1133827200035480960,-601.806640625,1102.294921875,1606.4453125,61.03515625,-12976.07421875,13159.1796875
1133827200035545984,-531.005859375,938.720703125,1617.431640625,329.58984375,-13183.59375,12854.00390625
1133827200035611008,-531.005859375,938.720703125,1617.431640625,744.62890625,-13269.04296875,12622.0703125
1133827200035677056,-479.736328125,751.953125,1605.224609375,1049.8046875,-13281.25,12365.72265625
1133827200035741952,-479.736328125,751.953125,1605.224609375,1501.46484375,-13293.45703125,11999.51171875
1133827200035806976,-404.052734375,581.0546875,1614.990234375,1757.8125,-13342.28515625,11828.61328125
1133827200035872000,-404.052734375,581.0546875,1614.990234375,2111.81640625,-13464.35546875,11474.609375
1133827200035937024,-363.76953125,379.638671875,1575.927734375,2429.19921875,-13464.35546875,11242.67578125
1133827200036002048,-363.76953125,379.638671875,1575.927734375,2709.9609375,-13500.9765625,10839.84375
1133827200036066944,-285.64453125,212.40234375,1569.82421875,3112.79296875,-13366.69921875,10437.01171875
1133827200036131968,-285.64453125,212.40234375,1569.82421875,3308.10546875,-13635.25390625,10290.52734375
1133827200036196992,-230.712890625,8.544921875,1545.41015625,3796.38671875,-13769.53125,10034.1796875
1133827200036263040,-230.712890625,8.544921875,1545.41015625,4064.94140625,-13610.83984375,9655.76171875
1133827200036327936,-124.51171875,-151.3671875,1524.658203125,4772.94921875,-13574.21875,9362.79296875
1133827200036392960,-124.51171875,-151.3671875,1524.658203125,4650.87890625,-13598.6328125,9118.65234375
1133827200036457984,-112.3046875,-346.6796875,1480.712890625,5065.91796875,-13659.66796875,8789.0625
1133827200036523008,-112.3046875,-346.6796875,1480.712890625,5334.47265625,-13659.66796875,8459.47265625
1133827200036588032,-47.607421875,-531.005859375,1448.974609375,5676.26953125,-13610.83984375,8032.2265625
1133827200036653056,-47.607421875,-531.005859375,1448.974609375,5908.203125,-13574.21875,7690.4296875
1133827200036717952,10.986328125,-712.890625,1389.16015625,6274.4140625,-13549.8046875,7470.703125
1133827200036782976,10.986328125,-712.890625,1389.16015625,6530.76171875,-13403.3203125,7141.11328125
1133827200036848000,78.125,-877.685546875,1342.7734375,6726.07421875,-13391.11328125,6787.109375
1133827200036914048,78.125,-877.685546875,1342.7734375,7067.87109375,-13427.734375,6469.7265625
1133827200036978944,140.380859375,-1062.01171875,1268.310546875,7336.42578125,-13378.90625,6042.48046875
1133827200037043968,140.380859375,-1062.01171875,1268.310546875,7653.80859375,-13269.04296875,5810.546875
1133827200037108992,207.51953125,-1234.130859375,1214.599609375,7922.36328125,-13171.38671875,5395.5078125
1133827200037174016,207.51953125,-1234.130859375,1214.599609375,8093.26171875,-12854.00390625,5065.91796875
1133827200037239040,268.5546875,-1411.1328125,1136.474609375,8459.47265625,-12963.8671875,4577.63671875
1133827200037304064,268.5546875,-1411.1328125,1136.474609375,8654.78515625,-12841.796875,4309.08203125
1133827200037368960,330.810546875,-1580.810546875,1060.791015625,8923.33984375,-12670.8984375,3894.04296875
1133827200037433984,330.810546875,-1580.810546875,1060.791015625,9106.4453125,-12524.4140625,3515.625
1133827200037500032,393.06640625,-1743.1640625,979.00390625,9399.4140625,-12280.2734375,3088.37890625
1133827200037565056,393.06640625,-1743.1640625,979.00390625,9619.140625,-12145.99609375,2734.375
1133827200037629952,452.880859375,-1899.4140625,888.671875,9753.41796875,-11987.3046875,2282.71484375
1133827200037694976,452.880859375,-1899.4140625,888.671875,9997.55859375,-11743.1640625,1879.8828125
1133827200037760000,518.798828125,-2058.10546875,803.22265625,10278.3203125,-11547.8515625,1367.1875
1133827200037825024,518.798828125,-2058.10546875,803.22265625,10461.42578125,-11352.5390625,903.3203125
1133827200037890048,574.951171875,-2213.134765625,712.890625,10693.359375,-11059.5703125,598.14453125
1133827200037954944,574.951171875,-2213.134765625,712.890625,10900.87890625,-10791.015625,109.86328125
1133827200038019968,650.634765625,-2337.646484375,643.310546875,11059.5703125,-10607.91015625,-329.58984375
1133827200038084992,650.634765625,-2337.646484375,643.310546875,11254.8828125,-10375.9765625,-708.0078125
1133827200038151040,701.904296875,-2504.8828125,540.771484375,11523.4375,-10083.0078125,-1196.2890625
1133827200038215936,701.904296875,-2504.8828125,540.771484375,11657.71484375,-9790.0390625,-1477.05078125
1133827200038280960,769.04296875,-2626.953125,465.087890625,11804.19921875,-9558.10546875,-2209.47265625
1133827200038345984,769.04296875,-2626.953125,465.087890625,11987.3046875,-9228.515625,-2746.58203125
1133827200038411008,817.87109375,-2767.333984375,379.638671875,12182.6171875,-8984.375,-3088.37890625
1133827200038476032,817.87109375,-2767.333984375,379.638671875,12463.37890625,-8666.9921875,-3601.07421875
1133827200038541056,882.568359375,-2882.080078125,305.17578125,12463.37890625,-8288.57421875,-3918.45703125
1133827200038605952,882.568359375,-2882.080078125,305.17578125,12622.0703125,-8093.26171875,-4418.9453125
1133827200038670976,926.513671875,-3005.37109375,214.84375,12780.76171875,-7714.84375,-4833.984375
1133827200038736000,926.513671875,-3005.37109375,214.84375,12927.24609375,-7409.66796875,-5212.40234375
1133827200038802048,985.107421875,-3120.1171875,153.80859375,12927.24609375,-7128.90625,-5786.1328125
1133827200038866944,985.107421875,-3120.1171875,153.80859375,13085.9375,-6787.109375,-6201.171875
1133827200038931968,1015.625,-3231.201171875,83.0078125,13208.0078125,-6420.8984375,-6604.00390625
1133827200038996992,1015.625,-3231.201171875,83.0078125,13244.62890625,-6091.30859375,-7031.25
1133827200039062016,1068.115234375,-3325.1953125,21.97265625,13342.28515625,-5725.09765625,-7397.4609375
1133827200039127040,1068.115234375,-3325.1953125,21.97265625,13513.18359375,-5407.71484375,-7849.12109375
1133827200039192064,1102.294921875,-3436.279296875,-39.0625,13574.21875,-5078.125,-8227.5390625
1133827200039256960,1102.294921875,-3436.279296875,-39.0625,13623.046875,-4785.15625,-8752.44140625
1133827200039321984,1153.564453125,-3522.94921875,-97.65625,13720.703125,-4492.1875,-9082.03125
1133827200039388032,1153.564453125,-3522.94921875,-97.65625,13769.53125,-4077.1484375,-9497.0703125
1133827200039453056,1185.302734375,-3599.853515625,-146.484375,13769.53125,-3759.765625,-9912.109375
1133827200039517952,1185.302734375,-3599.853515625,-146.484375,13793.9453125,-3442.3828125,-10168.45703125
1133827200039582976,1214.599609375,-3684.08203125,-205.078125,13879.39453125,-3137.20703125,-10522.4609375
1133827200039648000,1214.599609375,-3684.08203125,-205.078125,13757.32421875,-2819.82421875,-10839.84375
1133827200039713024,1242.67578125,-3753.662109375,-244.140625,13854.98046875,-2502.44140625,-11193.84765625
1133827200039778048,1242.67578125,-3753.662109375,-244.140625,13928.22265625,-2172.8515625,-11560.05859375
1133827200039842944,1263.427734375,-3819.580078125,-310.05859375,13806.15234375,-1831.0546875,-11804.19921875
1133827200039907968,1263.427734375,-3819.580078125,-310.05859375,13806.15234375,-1611.328125,-12036.1328125
1133827200039972992,1302.490234375,-3853.759765625,-340.576171875,13793.9453125,-1281.73828125,-12316.89453125
1133827200040039040,1302.490234375,-3853.759765625,-340.576171875,13720.703125,-927.734375,-12438.96484375
1133827200040103936,1325.68359375,-3906.25,-405.2734375,13720.703125,-769.04296875,-12780.76171875
1133827200040168960,1325.68359375,-3906.25,-405.2734375,13708.49609375,-378.41796875,-12939.453125
1133827200040233984,1341.552734375,-3937.98828125,-465.087890625,13562.01171875,-134.27734375,-13220.21484375
1133827200040299008,1341.552734375,-3937.98828125,-465.087890625,13623.046875,170.8984375,-13500.9765625
1133827200040364032,1364.74609375,-3953.857421875,-520.01953125,13464.35546875,378.41796875,-13659.66796875
1133827200040429056,1364.74609375,-3953.857421875,-520.01953125,13378.90625,610.3515625,-13793.9453125
1133827200040493952,1370.849609375,-3966.064453125,-595.703125,13305.6640625,866.69921875,-13940.4296875
1133827200040558976,1370.849609375,-3966.064453125,-595.703125,13195.80078125,1135.25390625,-14111.328125
1133827200040625024,1386.71875,-3944.091796875,-653.076171875,13122.55859375,1391.6015625,-14257.8125
1133827200040690048,1386.71875,-3944.091796875,-653.076171875,13037.109375,1586.9140625,-14416.50390625
1133827200040754944,1383.056640625,-3935.546875,-738.525390625,12902.83203125,1928.7109375,-14538.57421875
1133827200040819968,1383.056640625,-3935.546875,-738.525390625,12829.58984375,2258.30078125,-14807.12890625
1133827200040884992,1395.263671875,-3892.822265625,-804.443359375,12609.86328125,2465.8203125,-14965.8203125
1133827200040950016,1395.263671875,-3892.822265625,-804.443359375,12561.03515625,2795.41015625,-15100.09765625
1133827200041015040,1389.16015625,-3859.86328125,-892.333984375,12402.34375,3051.7578125,-15197.75390625
1133827200041080064,1389.16015625,-3859.86328125,-892.333984375,12316.89453125,3283.69140625,-15393.06640625
1133827200041144960,1390.380859375,-3795.166015625,-948.486328125,12133.7890625,3662.109375,-15405.2734375
1133827200041209984,1390.380859375,-3795.166015625,-948.486328125,12023.92578125,3991.69921875,-15588.37890625
1133827200041276032,1384.27734375,-3741.455078125,-1048.583984375,11755.37109375,4150.390625,-15759.27734375
1133827200041341056,1384.27734375,-3741.455078125,-1048.583984375,11633.30078125,4553.22265625,-15905.76171875
1133827200041405952,1365.966796875,-3641.357421875,-1129.150390625,11486.81640625,4821.77734375,-16003.41796875
1133827200041470976,1365.966796875,-3641.357421875,-1129.150390625,11340.33203125,5090.33203125,-16284.1796875
1133827200041536000,1357.421875,-3544.921875,-1198.73046875,11120.60546875,5407.71484375,-16308.59375
1133827200041601024,1357.421875,-3544.921875,-1198.73046875,11022.94921875,5761.71875,-16455.078125
1133827200041666048,1325.68359375,-3441.162109375,-1259.765625,10791.015625,6054.6875,-16503.90625
1133827200041730944,1325.68359375,-3441.162109375,-1259.765625,10620.1171875,6311.03515625,-16613.76953125
1133827200041795968,1311.03515625,-3328.857421875,-1322.021484375,10363.76953125,6616.2109375,-16674.8046875
1133827200041860992,1311.03515625,-3328.857421875,-1322.021484375,10058.59375,6909.1796875,-16662.59765625
1133827200041927040,1287.841796875,-3205.56640625,-1374.51171875,9899.90234375,7202.1484375,-16784.66796875
1133827200041991936,1287.841796875,-3205.56640625,-1374.51171875,9777.83203125,7519.53125,-16833.49609375
1133827200042056960,1258.544921875,-3071.2890625,-1425.78125,9436.03515625,7885.7421875,-17016.6015625
1133827200042121984,1258.544921875,-3071.2890625,-1425.78125,9289.55078125,8020.01953125,-16955.56640625
1133827200042187008,1243.896484375,-2928.466796875,-1464.84375,9033.203125,8215.33203125,-17004.39453125
1133827200042252032,1243.896484375,-2928.466796875,-1464.84375,8850.09765625,8520.5078125,-17028.80859375
1133827200042317056,1199.951171875,-2792.96875,-1506.34765625,8532.71484375,8618.1640625,-16967.7734375
1133827200042381952,1199.951171875,-2792.96875,-1506.34765625,8410.64453125,8850.09765625,-16870.1171875
1133827200042446976,1175.537109375,-2611.083984375,-1522.216796875,8032.2265625,9045.41015625,-16882.32421875
1133827200042513024,1175.537109375,-2611.083984375,-1522.216796875,7751.46484375,9338.37890625,-16711.42578125
1133827200042578048,1125.48828125,-2454.833984375,-1556.396484375,7495.1171875,9448.2421875,-16760.25390625
1133827200042642944,1125.48828125,-2454.833984375,-1556.396484375,7373.046875,9729.00390625,-16735.83984375
1133827200042707968,1101.07421875,-2258.30078125,-1563.720703125,7043.45703125,9851.07421875,-16601.5625
1133827200042772992,1101.07421875,-2258.30078125,-1563.720703125,6823.73046875,10034.1796875,-16455.078125
1133827200042838016,1052.24609375,-2097.16796875,-1596.6796875,6433.10546875,10119.62890625,-16345.21484375
1133827200042903040,1052.24609375,-2097.16796875,-1596.6796875,6311.03515625,10314.94140625,-16198.73046875
1133827200042968064,1021.728515625,-1882.32421875,-1599.12109375,5944.82421875,10449.21875,-16003.41796875
1133827200043032960,1021.728515625,-1882.32421875,-1599.12109375,5676.26953125,10522.4609375,-15832.51953125
1133827200043097984,950.927734375,-1705.322265625,-1628.41796875,5358.88671875,10717.7734375,-15722.65625
1133827200043164032,950.927734375,-1705.322265625,-1628.41796875,5102.5390625,10913.0859375,-15551.7578125
1133827200043229056,915.52734375,-1479.4921875,-1630.859375,4882.8125,10876.46484375,-15344.23828125
1133827200043293952,915.52734375,-1479.4921875,-1630.859375,4516.6015625,10925.29296875,-15136.71875
1133827200043358976,847.16796875,-1282.958984375,-1654.052734375,4248.046875,11071.77734375,-14904.78515625
1133827200043424000,847.16796875,-1282.958984375,-1654.052734375,3845.21484375,11157.2265625,-14648.4375
1133827200043489024,789.794921875,-1041.259765625,-1650.390625,3588.8671875,11254.8828125,-14465.33203125
1133827200043554048,789.794921875,-1041.259765625,-1650.390625,3222.65625,11437.98828125,-14270.01953125
1133827200043618944,722.65625,-838.623046875,-1682.12890625,2954.1015625,11401.3671875,-14025.87890625
1133827200043683968,722.65625,-838.623046875,-1682.12890625,2429.19921875,11608.88671875,-13623.046875
1133827200043750016,660.400390625,-599.365234375,-1682.12890625,2111.81640625,11682.12890625,-13513.18359375
1133827200043815040,660.400390625,-599.365234375,-1682.12890625,1794.43359375,11779.78515625,-13195.80078125
1133827200043879936,593.26171875,-374.755859375,-1699.21875,1440.4296875,11791.9921875,-12988.28125
1133827200043944960,593.26171875,-374.755859375,-1699.21875,1037.59765625,12011.71875,-12585.44921875
1133827200044009984,533.447265625,-137.939453125,-1682.12890625,708.0078125,12036.1328125,-12365.72265625
1133827200044075008,533.447265625,-137.939453125,-1682.12890625,329.58984375,12207.03125,-12219.23828125
1133827200044140032,452.880859375,79.345703125,-1691.89453125,0.0,12145.99609375,-11889.6484375
1133827200044205056,452.880859375,79.345703125,-1691.89453125,-390.625,12341.30859375,-11633.30078125
1133827200044269952,390.625,322.265625,-1682.12890625,-695.80078125,12475.5859375,-11340.33203125
1133827200044334976,390.625,322.265625,-1682.12890625,-1208.49609375,12536.62109375,-11145.01953125
1133827200044401024,305.17578125,539.55078125,-1668.701171875,-1464.84375,12634.27734375,-10668.9453125
1133827200044466048,305.17578125,539.55078125,-1668.701171875,-1928.7109375,12963.8671875,-10363.76953125
1133827200044530944,272.216796875,782.470703125,-1623.53515625,-2197.265625,12854.00390625,-10180.6640625
1133827200044595968,272.216796875,782.470703125,-1623.53515625,-2770.99609375,12866.2109375,-9790.0390625
1133827200044660992,173.33984375,961.9140625,-1629.638671875,-3015.13671875,13049.31640625,-9521.484375
1133827200044726016,173.33984375,961.9140625,-1629.638671875,-3552.24609375,13183.59375,-9240.72265625
1133827200044791040,141.6015625,1208.49609375,-1560.05859375,-4113.76953125,13513.18359375,-8911.1328125
1133827200044856064,141.6015625,1208.49609375,-1560.05859375,-4711.9140625,13830.56640625,-8630.37109375
1133827200044920960,20.751953125,1342.7734375,-1556.396484375,-5358.88671875,14123.53515625,-8203.125
1133827200044985984,20.751953125,1342.7734375,-1556.396484375,-6005.859375,14343.26171875,-7885.7421875
1133827200045052032,-25.634765625,1522.216796875,-1481.93359375,-6518.5546875,14526.3671875,-7714.84375
1133827200045117056,-25.634765625,1522.216796875,-1481.93359375,-6860.3515625,14489.74609375,-7373.046875
1133827200045181952,-112.3046875,1618.65234375,-1444.091796875,-7177.734375,14538.57421875,-6994.62890625
1133827200045246976,-112.3046875,1618.65234375,-1444.091796875,-7373.046875,14636.23046875,-6628.41796875
1133827200045312000,-179.443359375,1746.826171875,-1372.0703125,-7910.15625,14599.609375,-6323.2421875
1133827200045377024,-179.443359375,1746.826171875,-1372.0703125,-8227.5390625,14624.0234375,-5969.23828125
1133827200045442048,-253.90625,1849.365234375,-1309.814453125,-8642.578125,14550.78125,-5529.78515625
1133827200045506944,-253.90625,1849.365234375,-1309.814453125,-9008.7890625,14562.98828125,-5163.57421875
1133827200045571968,-329.58984375,1964.111328125,-1232.91015625,-9362.79296875,14575.1953125,-4846.19140625
1133827200045638016,-329.58984375,1964.111328125,-1232.91015625,-9790.0390625,14697.265625,-4418.9453125
1133827200045703040,-401.611328125,2055.6640625,-1159.66796875,-10229.4921875,14660.64453125,-3942.87109375
1133827200045767936,-401.611328125,2055.6640625,-1159.66796875,-10644.53125,14624.0234375,-3442.3828125
1133827200045832960,-450.439453125,2156.982421875,-1066.89453125,-11059.5703125,14428.7109375,-3112.79296875
1133827200045897984,-450.439453125,2156.982421875,-1066.89453125,-11267.08984375,14379.8828125,-2648.92578125
1133827200045963008,-518.798828125,2203.369140625,-980.224609375,-11547.8515625,14086.9140625,-2185.05859375
1133827200046028032,-518.798828125,2203.369140625,-980.224609375,-11779.78515625,13830.56640625,-1672.36328125
1133827200046093056,-567.626953125,2281.494140625,-894.775390625,-11975.09765625,13488.76953125,-1281.73828125
1133827200046157952,-567.626953125,2281.494140625,-894.775390625,-12170.41015625,13244.62890625,-695.80078125
1133827200046222976,-610.3515625,2344.970703125,-792.236328125,-12268.06640625,12939.453125,-231.93359375
1133827200046289024,-610.3515625,2344.970703125,-792.236328125,-12438.96484375,12670.8984375,207.51953125
1133827200046354048,-637.20703125,2430.419921875,-700.68359375,-12670.8984375,12463.37890625,622.55859375
1133827200046418944,-637.20703125,2430.419921875,-700.68359375,-12890.625,12219.23828125,1013.18359375
1133827200046483968,-710.44921875,2469.482421875,-646.97265625,-13061.5234375,11975.09765625,1477.05078125
1133827200046548992,-710.44921875,2469.482421875,-646.97265625,-13159.1796875,11645.5078125,1916.50390625
1133827200046614016,-726.318359375,2567.138671875,-540.771484375,-13391.11328125,11413.57421875,2380.37109375
1133827200046679040,-726.318359375,2567.138671875,-540.771484375,-13537.59765625,11071.77734375,2880.859375
1133827200046744064,-804.443359375,2585.44921875,-488.28125,-13598.6328125,10778.80859375,3356.93359375
1133827200046808960,-804.443359375,2585.44921875,-488.28125,-13781.73828125,10314.94140625,3710.9375
1133827200046875008,-847.16796875,2657.470703125,-404.052734375,-13745.1171875,10058.59375,4113.76953125
1133827200046940032,-847.16796875,2657.470703125,-404.052734375,-13891.6015625,9741.2109375,4455.56640625
1133827200047005056,-897.216796875,2707.51953125,-334.47265625,-13989.2578125,9423.828125,4931.640625
1133827200047069952,-897.216796875,2707.51953125,-334.47265625,-14147.94921875,9143.06640625,5371.09375
1133827200047134976,-959.47265625,2755.126953125,-273.4375,-14172.36328125,8825.68359375,5725.09765625
1133827200047200000,-959.47265625,2755.126953125,-273.4375,-14306.640625,8508.30078125,6213.37890625
1133827200047265024,-1008.30078125,2800.29296875,-214.84375,-14355.46875,8251.953125,6604.00390625
1133827200047330048,-1008.30078125,2800.29296875,-214.84375,-14538.57421875,7983.3984375,6970.21484375
1133827200047394944,-1059.5703125,2854.00390625,-152.587890625,-14636.23046875,7617.1875,7165.52734375
1133827200047459968,-1059.5703125,2854.00390625,-152.587890625,-14575.1953125,7336.42578125,7714.84375
1133827200047526016,-1121.826171875,2872.314453125,-107.421875,-14746.09375,7006.8359375,8044.43359375
1133827200047591040,-1121.826171875,2872.314453125,-107.421875,-14807.12890625,6787.109375,8459.47265625
1133827200047655936,-1169.43359375,2911.376953125,-40.283203125,-14929.19921875,6457.51953125,8862.3046875
1133827200047720960,-1169.43359375,2911.376953125,-40.283203125,-15051.26953125,6127.9296875,9191.89453125
1133827200047785984,-1239.013671875,2912.59765625,2.44140625,-15112.3046875,5737.3046875,9545.8984375
1133827200047851008,-1239.013671875,2912.59765625,2.44140625,-15136.71875,5639.6484375,9875.48828125
1133827200047916032,-1253.662109375,2939.453125,57.373046875,-15234.375,5249.0234375,10217.28515625
1133827200047981056,-1253.662109375,2939.453125,57.373046875,-15222.16796875,5029.296875,10498.046875
1133827200048045952,-1311.03515625,2929.6875,114.74609375,-15283.203125,4870.60546875,10937.5
1133827200048110976,-1311.03515625,2929.6875,114.74609375,-15429.6875,4528.80859375,11230.46875
1133827200048177024,-1339.111328125,2933.349609375,180.6640625,-15441.89453125,4333.49609375,11523.4375
1133827200048242048,-1339.111328125,2933.349609375,180.6640625,-15466.30859375,4016.11328125,11657.71484375
1133827200048306944,-1387.939453125,2878.41796875,220.947265625,-15393.06640625,3796.38671875,11987.3046875
1133827200048371968,-1387.939453125,2878.41796875,220.947265625,-15454.1015625,3503.41796875,12219.23828125
1133827200048436992,-1384.27734375,2882.080078125,302.734375,-15417.48046875,3283.69140625,12561.03515625
1133827200048502016,-1384.27734375,2882.080078125,302.734375,-15502.9296875,3027.34375,12719.7265625
1133827200048567040,-1446.533203125,2800.29296875,341.796875,-15429.6875,2746.58203125,13024.90234375
1133827200048632064,-1446.533203125,2800.29296875,341.796875,-15405.2734375,2490.234375,13244.62890625
1133827200048696960,-1434.326171875,2763.671875,439.453125,-15356.4453125,2233.88671875,13403.3203125
1133827200048763008,-1434.326171875,2763.671875,439.453125,-15307.6171875,1916.50390625,13623.046875
1133827200048828032,-1456.298828125,2673.33984375,502.9296875,-15246.58203125,1647.94921875,13854.98046875
1133827200048893056,-1456.298828125,2673.33984375,502.9296875,-15112.3046875,1416.015625,14013.671875
1133827200048957952,-1447.75390625,2601.318359375,601.806640625,-14965.8203125,1062.01171875,14196.77734375
1133827200049022976,-1447.75390625,2601.318359375,601.806640625,-14941.40625,756.8359375,14477.5390625
1133827200049088000,-1468.505859375,2486.572265625,667.724609375,-14709.47265625,524.90234375,14672.8515625
1133827200049153024,-1468.505859375,2486.572265625,667.724609375,-14697.265625,219.7265625,14697.265625
1133827200049218048,-1446.533203125,2398.681640625,762.939453125,-14501.953125,-207.51953125,14880.37109375
1133827200049282944,-1446.533203125,2398.681640625,762.939453125,-14355.46875,-390.625,15161.1328125
1133827200049347968,-1461.181640625,2272.94921875,834.9609375,-14184.5703125,-756.8359375,15270.99609375
1133827200049414016,-1461.181640625,2272.94921875,834.9609375,-14147.94921875,-1147.4609375,15405.2734375
1133827200049479040,-1451.416015625,2148.4375,900.87890625,-13891.6015625,-1501.46484375,15649.4140625
1133827200049543936,-1451.416015625,2148.4375,900.87890625,-13659.66796875,-1708.984375,15795.8984375
1133827200049608960,-1444.091796875,2000.732421875,986.328125,-13452.1484375,-2246.09375,15905.76171875
1133827200049673984,-1444.091796875,2000.732421875,986.328125,-13281.25,-2502.44140625,15991.2109375
1133827200049739008,-1431.884765625,1865.234375,1062.01171875,-13024.90234375,-2856.4453125,16247.55859375
1133827200049804032,-1431.884765625,1865.234375,1062.01171875,-12890.625,-3210.44921875,16223.14453125
1133827200049869056,-1420.8984375,1721.19140625,1121.826171875,-12536.62109375,-3491.2109375,16418.45703125
1133827200049933952,-1420.8984375,1721.19140625,1121.826171875,-12414.55078125,-3894.04296875,16430.6640625
1133827200050000000,-1414.794921875,1561.279296875,1165.771484375,-12084.9609375,-4162.59765625,16638.18359375
1133827200050065024,-1414.794921875,1561.279296875,1165.771484375,-11914.0625,-4577.63671875,16674.8046875
1133827200050130048,-1380.615234375,1406.25,1223.14453125,-11560.05859375,-4943.84765625,16760.25390625
1133827200050194944,-1380.615234375,1406.25,1223.14453125,-11303.7109375,-5139.16015625,16723.6328125
1133827200050259968,-1351.318359375,1265.869140625,1286.62109375,-11071.77734375,-5541.9921875,16894.53125
1133827200050324992,-1351.318359375,1265.869140625,1286.62109375,-10791.015625,-5932.6171875,16943.359375
1133827200050390016,-1351.318359375,1053.466796875,1314.697265625,-10485.83984375,-6298.828125,16992.1875
1133827200050455040,-1351.318359375,1053.466796875,1314.697265625,-10351.5625,-6591.796875,16906.73828125
1133827200050520064,-1300.048828125,913.0859375,1359.86328125,-9887.6953125,-6738.28125,17065.4296875
1133827200050584960,-1300.048828125,913.0859375,1359.86328125,-9692.3828125,-7116.69921875,16931.15234375
1133827200050651008,-1287.841796875,726.318359375,1389.16015625,-9252.9296875,-7312.01171875,17077.63671875
