Time µs,Current.Ia,Current.Ib,Current.Ic,Voltage.Va,Voltage.Vb,Voltage.Vc
1133827200006054016,1175.537109375,-960.693359375,-141.6015625,17529.296875,-7434.08203125,-9875.48828125
1133827200006119040,1195.068359375,-935.05859375,-206.298828125,17456.0546875,-7043.45703125,-10119.62890625
1133827200006183936,1195.068359375,-935.05859375,-206.298828125,17431.640625,-6652.83203125,-10522.4609375
1133827200006249984,1226.806640625,-867.919921875,-262.451171875,17285.15625,-6311.03515625,-10852.05078125
1133827200006315008,1226.806640625,-867.919921875,-262.451171875,17285.15625,-5895.99609375,-11193.84765625
1133827200006380032,1248.779296875,-832.51953125,-324.70703125,17199.70703125,-5456.54296875,-11462.40234375
1133827200006445056,1248.779296875,-832.51953125,-324.70703125,17114.2578125,-5041.50390625,-11901.85546875
1133827200006509952,1264.6484375,-780.029296875,-394.287109375,16943.359375,-4638.671875,-12170.41015625
1133827200006574976,1264.6484375,-780.029296875,-394.287109375,16931.15234375,-4309.08203125,-12524.4140625
1133827200006640000,1287.841796875,-729.98046875,-449.21875,16833.49609375,-3857.421875,-12707.51953125
1133827200006705024,1287.841796875,-729.98046875,-449.21875,16687.01171875,-3454.58984375,-12976.07421875
1133827200006770048,1300.048828125,-684.814453125,-515.13671875,16503.90625,-3027.34375,-13183.59375
1133827200006834944,1300.048828125,-684.814453125,-515.13671875,16296.38671875,-2624.51171875,-13476.5625
1133827200006900992,1303.7109375,-637.20703125,-571.2890625,16210.9375,-2136.23046875,-13708.49609375
1133827200006966016,1303.7109375,-637.20703125,-571.2890625,15966.796875,-1770.01953125,-14062.5
1133827200007031040,1318.359375,-572.509765625,-629.8828125,15930.17578125,-1293.9453125,-14257.8125
1133827200007096064,1318.359375,-572.509765625,-629.8828125,15563.96484375,-878.90625,-14465.33203125
1133827200007160960,1303.7109375,-524.90234375,-689.697265625,15380.859375,-427.24609375,-14599.609375
1133827200007225984,1303.7109375,-524.90234375,-689.697265625,15148.92578125,-61.03515625,-14819.3359375
1133827200007291008,1315.91796875,-452.880859375,-733.642578125,14965.8203125,341.796875,-15026.85546875
1133827200007356032,1315.91796875,-452.880859375,-733.642578125,14709.47265625,793.45703125,-15136.71875
1133827200007421056,1311.03515625,-412.59765625,-788.57421875,14501.953125,1184.08203125,-15417.48046875
1133827200007485952,1311.03515625,-412.59765625,-788.57421875,14196.77734375,1684.5703125,-15625.0
1133827200007552000,1301.26953125,-344.23828125,-837.40234375,13854.98046875,2160.64453125,-15783.69140625
1133827200007617024,1301.26953125,-344.23828125,-837.40234375,13574.21875,2551.26953125,-15917.96875
1133827200007682048,1296.38671875,-290.52734375,-877.685546875,13366.69921875,2929.6875,-16113.28125
1133827200007746944,1296.38671875,-290.52734375,-877.685546875,13122.55859375,3454.58984375,-16210.9375
1133827200007811968,1281.73828125,-224.609375,-931.396484375,12756.34765625,3759.765625,-16271.97265625
1133827200007876992,1281.73828125,-224.609375,-931.396484375,12487.79296875,4272.4609375,-16455.078125
1133827200007942016,1258.544921875,-175.78125,-983.88671875,12072.75390625,4602.05078125,-16528.3203125
1133827200008007040,1258.544921875,-175.78125,-983.88671875,11877.44140625,5114.74609375,-16784.66796875
1133827200008071936,1245.1171875,-106.201171875,-1027.83203125,11608.88671875,5590.8203125,-16809.08203125
1133827200008137984,1245.1171875,-106.201171875,-1027.83203125,11169.43359375,5932.6171875,-16796.875
1133827200008203008,1221.923828125,-47.607421875,-1072.998046875,10827.63671875,6347.65625,-16955.56640625
1133827200008268032,1221.923828125,-47.607421875,-1072.998046875,10583.49609375,6652.83203125,-17041.015625
1133827200008333056,1191.40625,0.0,-1113.28125,10192.87109375,7214.35546875,-17077.63671875
1133827200008397952,1191.40625,0.0,-1113.28125,9802.24609375,7434.08203125,-17150.87890625
1133827200008462976,1159.66796875,59.814453125,-1153.564453125,9558.10546875,8105.46875,-17041.015625
1133827200008528000,1159.66796875,59.814453125,-1153.564453125,9020.99609375,8349.609375,-17163.0859375
1133827200008593024,1135.25390625,111.083984375,-1192.626953125,8703.61328125,8789.0625,-17248.53515625
1133827200008658048,1135.25390625,111.083984375,-1192.626953125,8361.81640625,9094.23828125,-17248.53515625
1133827200008722944,1081.54296875,161.1328125,-1234.130859375,7910.15625,9472.65625,-17150.87890625
1133827200008788992,1081.54296875,161.1328125,-1234.130859375,7690.4296875,9875.48828125,-17321.77734375
1133827200008854016,1044.921875,198.974609375,-1278.076171875,7263.18359375,10314.94140625,-17016.6015625
1133827200008919040,1044.921875,198.974609375,-1278.076171875,6921.38671875,10656.73828125,-17126.46484375
1133827200008984064,1004.638671875,261.23046875,-1301.26953125,6420.8984375,10925.29296875,-16882.32421875
1133827200009048960,1004.638671875,261.23046875,-1301.26953125,6396.484375,11145.01953125,-16967.7734375
1133827200009113984,985.107421875,339.35546875,-1308.59375,5749.51171875,11596.6796875,-16821.2890625
1133827200009179008,985.107421875,339.35546875,-1308.59375,5236.81640625,11828.61328125,-16943.359375
1133827200009244032,914.306640625,352.783203125,-1352.5390625,4980.46875,12207.03125,-16699.21875
1133827200009309056,914.306640625,352.783203125,-1352.5390625,4443.359375,12377.9296875,-16699.21875
1133827200009374976,885.009765625,433.349609375,-1354.98046875,4187.01171875,12792.96875,-16491.69921875
1133827200009440000,885.009765625,433.349609375,-1354.98046875,3686.5234375,12927.24609375,-16479.4921875
1133827200009505024,820.3125,460.205078125,-1379.39453125,3381.34765625,13330.078125,-16198.73046875
1133827200009570048,820.3125,460.205078125,-1379.39453125,2929.6875,13391.11328125,-16186.5234375
1133827200009634944,791.015625,518.798828125,-1374.51171875,2575.68359375,13769.53125,-15795.8984375
1133827200009699968,791.015625,518.798828125,-1374.51171875,2087.40234375,14086.9140625,-15856.93359375
1133827200009764992,736.083984375,572.509765625,-1387.939453125,1794.43359375,14245.60546875,-15637.20703125
1133827200009830016,736.083984375,572.509765625,-1387.939453125,1318.359375,14477.5390625,-15332.03125
1133827200009895040,676.26953125,627.44140625,-1384.27734375,817.87109375,14672.8515625,-15148.92578125
1133827200009959936,676.26953125,627.44140625,-1384.27734375,561.5234375,14978.02734375,-14953.61328125
1133827200010025984,625.0,654.296875,-1387.939453125,0.0,14831.54296875,-14770.5078125
1133827200010091008,625.0,654.296875,-1387.939453125,-256.34765625,15295.41015625,-14477.5390625
1133827200010156032,577.392578125,716.552734375,-1400.146484375,-476.07421875,15478.515625,-14270.01953125
1133827200010221056,577.392578125,716.552734375,-1400.146484375,-1123.046875,15637.20703125,-14038.0859375
1133827200010285952,499.267578125,767.822265625,-1385.498046875,-1623.53515625,15820.3125,-13867.1875
1133827200010350976,499.267578125,767.822265625,-1385.498046875,-1977.5390625,15930.17578125,-13708.49609375
1133827200010416000,432.12890625,805.6640625,-1379.39453125,-2380.37109375,16137.6953125,-13269.04296875
1133827200010481024,432.12890625,805.6640625,-1379.39453125,-2929.6875,16162.109375,-13122.55859375
1133827200010546048,364.990234375,843.505859375,-1380.615234375,-3173.828125,16418.45703125,-12707.51953125
1133827200010610944,364.990234375,843.505859375,-1380.615234375,-3613.28125,16528.3203125,-12414.55078125
1133827200010676992,308.837890625,902.099609375,-1346.435546875,-4089.35546875,16552.734375,-12219.23828125
1133827200010742016,308.837890625,902.099609375,-1346.435546875,-4467.7734375,16796.875,-11840.8203125
1133827200010807040,214.84375,925.29296875,-1339.111328125,-4870.60546875,16772.4609375,-11645.5078125
1133827200010872064,214.84375,925.29296875,-1339.111328125,-5187.98828125,17004.39453125,-11291.50390625
1133827200010936960,178.22265625,992.431640625,-1290.283203125,-5676.26953125,16918.9453125,-10925.29296875
1133827200011001984,178.22265625,992.431640625,-1290.283203125,-5957.03125,17077.63671875,-10766.6015625
1133827200011067008,92.7734375,1010.7421875,-1284.1796875,-6347.65625,17126.46484375,-10327.1484375
1133827200011132032,92.7734375,1010.7421875,-1284.1796875,-6811.5234375,17199.70703125,-10009.765625
1133827200011197056,51.26953125,1064.453125,-1239.013671875,-7116.69921875,17236.328125,-9545.8984375
1133827200011262976,51.26953125,1064.453125,-1239.013671875,-7556.15234375,17260.7421875,-9338.37890625
1133827200011328000,-36.62109375,1076.66015625,-1182.861328125,-7958.984375,17346.19140625,-8618.1640625
1133827200011393024,-36.62109375,1076.66015625,-1182.861328125,-8398.4375,17297.36328125,-8752.44140625
1133827200011458048,-70.80078125,1132.8125,-1169.43359375,-8679.19921875,17358.3984375,-8251.953125
1133827200011522944,-70.80078125,1132.8125,-1169.43359375,-9045.41015625,17333.984375,-7971.19140625
1133827200011587968,-152.587890625,1148.681640625,-1125.48828125,-9460.44921875,17321.77734375,-7434.08203125
1133827200011652992,-152.587890625,1148.681640625,-1125.48828125,-9753.41796875,17272.94921875,-7067.87109375
1133827200011718016,-200.1953125,1185.302734375,-1081.54296875,-10083.0078125,17224.12109375,-6701.66015625
1133827200011783040,-200.1953125,1185.302734375,-1081.54296875,-10449.21875,17126.46484375,-6323.2421875
1133827200011847936,-253.90625,1191.40625,-1037.59765625,-10791.015625,17102.05078125,-5969.23828125
1133827200011913984,-253.90625,1191.40625,-1037.59765625,-11010.7421875,17016.6015625,-5529.78515625
1133827200011979008,-297.8515625,1228.02734375,-976.5625,-11352.5390625,17004.39453125,-5322.265625
1133827200012044032,-297.8515625,1228.02734375,-976.5625,-11730.95703125,16931.15234375,-4724.12109375
1133827200012109056,-374.755859375,1230.46875,-939.94140625,-12048.33984375,16906.73828125,-4357.91015625
1133827200012173952,-374.755859375,1230.46875,-939.94140625,-12414.55078125,16650.390625,-3930.6640625
1133827200012238976,-426.025390625,1240.234375,-881.34765625,-12634.27734375,16577.1484375,-3576.66015625
1133827200012304000,-426.025390625,1240.234375,-881.34765625,-12927.24609375,16333.0078125,-3210.44921875
1133827200012369024,-485.83984375,1232.91015625,-833.740234375,-13098.14453125,16247.55859375,-2648.92578125
1133827200012434048,-485.83984375,1232.91015625,-833.740234375,-13439.94140625,15991.2109375,-2258.30078125
1133827200012499968,-515.13671875,1254.8828125,-761.71875,-13635.25390625,15869.140625,-1843.26171875
1133827200012564992,-515.13671875,1254.8828125,-761.71875,-13842.7734375,15600.5859375,-1391.6015625
1133827200012630016,-595.703125,1231.689453125,-723.876953125,-14062.5,15478.515625,-1135.25390625
1133827200012695040,-595.703125,1231.689453125,-723.876953125,-14282.2265625,15344.23828125,-622.55859375
1133827200012760064,-625.0,1253.662109375,-637.20703125,-14575.1953125,15051.26953125,-207.51953125
1133827200012824960,-625.0,1253.662109375,-637.20703125,-14733.88671875,14929.19921875,292.96875
1133827200012889984,-692.138671875,1224.365234375,-593.26171875,-14990.234375,14599.609375,646.97265625
1133827200012955008,-692.138671875,1224.365234375,-593.26171875,-15063.4765625,14392.08984375,1135.25390625
1133827200013020032,-714.111328125,1254.8828125,-504.150390625,-15295.41015625,14184.5703125,1525.87890625
1133827200013085056,-714.111328125,1254.8828125,-504.150390625,-15527.34375,13854.98046875,1953.125
1133827200013150976,-773.92578125,1223.14453125,-449.21875,-15563.96484375,13659.66796875,2282.71484375
1133827200013216000,-773.92578125,1223.14453125,-449.21875,-15710.44921875,13317.87109375,2856.4453125
1133827200013281024,-831.298828125,1195.068359375,-408.935546875,-15954.58984375,13085.9375,3222.65625
1133827200013346048,-831.298828125,1195.068359375,-408.935546875,-16064.453125,12817.3828125,3686.5234375
1133827200013410944,-853.271484375,1197.509765625,-308.837890625,-16235.3515625,12438.96484375,4016.11328125
1133827200013475968,-853.271484375,1197.509765625,-308.837890625,-16418.45703125,12280.2734375,4528.80859375
1133827200013540992,-930.17578125,1151.123046875,-272.216796875,-16491.69921875,11987.3046875,4907.2265625
1133827200013606016,-930.17578125,1151.123046875,-272.216796875,-16662.59765625,11584.47265625,5236.81640625
1133827200013671040,-963.134765625,1141.357421875,-192.87109375,-16650.390625,11437.98828125,5639.6484375
1133827200013735936,-963.134765625,1141.357421875,-192.87109375,-16760.25390625,11047.36328125,6018.06640625
1133827200013801984,-1007.080078125,1114.501953125,-126.953125,-16870.1171875,10778.80859375,6457.51953125
1133827200013867008,-1007.080078125,1114.501953125,-126.953125,-16955.56640625,10473.6328125,6799.31640625
1133827200013932032,-1058.349609375,1063.232421875,-75.68359375,-17004.39453125,10119.62890625,7275.390625
1133827200013997056,-1058.349609375,1063.232421875,-75.68359375,-17041.015625,9790.0390625,7690.4296875
1133827200014061952,-1074.21875,1049.8046875,9.765625,-17126.46484375,9521.484375,7983.3984375
1133827200014126976,-1074.21875,1049.8046875,9.765625,-17163.0859375,9155.2734375,8374.0234375
1133827200014192000,-1119.384765625,996.09375,67.138671875,-17175.29296875,8715.8203125,8703.61328125
1133827200014257024,-1119.384765625,996.09375,67.138671875,-17138.671875,8496.09375,9155.2734375
1133827200014322048,-1157.2265625,964.35546875,119.62890625,-17187.5,8081.0546875,9460.44921875
1133827200014387968,-1157.2265625,964.35546875,119.62890625,-17187.5,7800.29296875,9887.6953125
1133827200014452992,-1199.951171875,911.865234375,183.10546875,-17175.29296875,7312.01171875,10217.28515625
1133827200014518016,-1199.951171875,911.865234375,183.10546875,-17114.2578125,6848.14453125,10485.83984375
1133827200014583040,-1221.923828125,860.595703125,239.2578125,-17089.84375,6652.83203125,10815.4296875
1133827200014648064,-1221.923828125,860.595703125,239.2578125,-17016.6015625,6103.515625,11096.19140625
1133827200014712960,-1248.779296875,815.4296875,313.720703125,-16906.73828125,5737.3046875,11474.609375
1133827200014777984,-1248.779296875,815.4296875,313.720703125,-16809.08203125,5273.4375,11730.95703125
1133827200014843008,-1273.193359375,764.16015625,369.873046875,-16699.21875,4895.01953125,12133.7890625
1133827200014908032,-1273.193359375,764.16015625,369.873046875,-16577.1484375,4492.1875,12390.13671875
1133827200014973056,-1269.53125,726.318359375,439.453125,-16491.69921875,4150.390625,12780.76171875
1133827200015038976,-1269.53125,726.318359375,439.453125,-16284.1796875,3723.14453125,12890.625
1133827200015104000,-1306.15234375,668.9453125,496.826171875,-16149.90234375,3271.484375,13183.59375
1133827200015169024,-1306.15234375,668.9453125,496.826171875,-16052.24609375,2856.4453125,13537.59765625
1133827200015234048,-1298.828125,617.67578125,549.31640625,-15905.76171875,2404.78515625,13708.49609375
1133827200015298944,-1298.828125,617.67578125,549.31640625,-15686.03515625,2001.953125,13977.05078125
1133827200015363968,-1314.697265625,562.744140625,601.806640625,-15490.72265625,1672.36328125,14208.984375
1133827200015428992,-1314.697265625,562.744140625,601.806640625,-15307.6171875,1147.4609375,14477.5390625
1133827200015494016,-1306.15234375,502.9296875,668.9453125,-15100.09765625,646.97265625,14526.3671875
1133827200015559040,-1306.15234375,502.9296875,668.9453125,-14892.578125,366.2109375,14929.19921875
1133827200015624960,-1315.91796875,443.115234375,722.65625,-14672.8515625,-85.44921875,15087.890625
1133827200015689984,-1315.91796875,443.115234375,722.65625,-14404.296875,-561.5234375,15246.58203125
1133827200015755008,-1300.048828125,385.7421875,770.263671875,-14184.5703125,-976.5625,15502.9296875
1133827200015820032,-1300.048828125,385.7421875,770.263671875,-13903.80859375,-1416.015625,15637.20703125
1133827200015885056,-1307.373046875,330.810546875,817.87109375,-13635.25390625,-1855.46875,15808.10546875
1133827200015949952,-1307.373046875,330.810546875,817.87109375,-13366.69921875,-2185.05859375,15820.3125
1133827200016014976,-1282.958984375,283.203125,878.90625,-13134.765625,-2661.1328125,16137.6953125
1133827200016080000,-1282.958984375,283.203125,878.90625,-12817.3828125,-3173.828125,16223.14453125
1133827200016145024,-1281.73828125,208.740234375,910.64453125,-12512.20703125,-3576.66015625,16381.8359375
1133827200016210048,-1281.73828125,208.740234375,910.64453125,-12194.82421875,-4040.52734375,16491.69921875
1133827200016275968,-1258.544921875,159.912109375,972.900390625,-11975.09765625,-4443.359375,16613.76953125
1133827200016340992,-1258.544921875,159.912109375,972.900390625,-11669.921875,-4809.5703125,16650.390625
1133827200016406016,-1257.32421875,85.44921875,1008.30078125,-11364.74609375,-5261.23046875,16857.91015625
1133827200016471040,-1257.32421875,85.44921875,1008.30078125,-10925.29296875,-5700.68359375,16748.046875
1133827200016536064,-1210.9375,41.50390625,1060.791015625,-10559.08203125,-6091.30859375,16943.359375
1133827200016600960,-1210.9375,41.50390625,1060.791015625,-10302.734375,-6481.93359375,16967.7734375
1133827200016665984,-1197.509765625,-18.310546875,1093.75,-9887.6953125,-6896.97265625,17114.2578125
1133827200016731008,-1197.509765625,-18.310546875,1093.75,-9606.93359375,-7275.390625,17150.87890625
1133827200016796032,-1145.01953125,-50.048828125,1118.1640625,-9179.6875,-7568.359375,16882.32421875
1133827200016861056,-1145.01953125,-50.048828125,1118.1640625,-8850.09765625,-8190.91796875,17163.0859375
1133827200016926976,-1119.384765625,-115.966796875,1177.978515625,-8337.40234375,-8422.8515625,17199.70703125
1133827200016992000,-1119.384765625,-115.966796875,1177.978515625,-8154.296875,-8972.16796875,17138.671875
1133827200017057024,-1094.970703125,-185.546875,1209.716796875,-7666.015625,-9155.2734375,17248.53515625
1133827200017122048,-1094.970703125,-185.546875,1209.716796875,-7385.25390625,-9667.96875,17089.84375
1133827200017186944,-1036.376953125,-214.84375,1263.427734375,-6848.14453125,-9887.6953125,17199.70703125
1133827200017251968,-1036.376953125,-214.84375,1263.427734375,-6677.24609375,-10131.8359375,17053.22265625
1133827200017316992,-1018.06640625,-295.41015625,1262.20703125,-6188.96484375,-10656.73828125,16931.15234375
1133827200017382016,-1018.06640625,-295.41015625,1262.20703125,-6005.859375,-10961.9140625,16894.53125
1133827200017447040,-959.47265625,-319.82421875,1308.59375,-5407.71484375,-11218.26171875,16931.15234375
1133827200017512960,-959.47265625,-319.82421875,1308.59375,-5065.91796875,-11608.88671875,16845.703125
1133827200017577984,-927.734375,-388.18359375,1314.697265625,-4577.63671875,-11901.85546875,16833.49609375
1133827200017643008,-927.734375,-388.18359375,1314.697265625,-4321.2890625,-12060.546875,16540.52734375
1133827200017708032,-852.05078125,-424.8046875,1354.98046875,-3833.0078125,-12060.546875,16125.48828125
1133827200017773056,-852.05078125,-424.8046875,1354.98046875,-3173.828125,-12280.2734375,15332.03125
1133827200017837952,-823.974609375,-474.853515625,1431.884765625,-2502.44140625,-12182.6171875,14843.75
1133827200017902976,-823.974609375,-474.853515625,1431.884765625,-2294.921875,-12292.48046875,14685.05859375
1133827200017968000,-729.98046875,-490.72265625,1550.29296875,-1843.26171875,-12353.515625,14221.19140625
