Time µs,Current.Ia,Current.Ib,Current.Ic,Current.In,Voltage.Va,Voltage.Vb,Voltage.Vc
1147651200000000000,271.662017822266,-336.536743164063,79.5794982910156,0.0491161607205868,198.955200195313,-8405.5048828125,8650.3271484375
1147651200000130048,279.037475585938,-329.194122314453,57.5421028137207,0.0214883200824261,683.908508300781,-8628.66015625,8426.93359375
1147651200000259968,282.725189208984,-324.299041748047,35.5046997070313,-0.00613952009007335,1131.55773925781,-8814.6220703125,8141.48486328125
1147651200000390016,287.642150878906,-318.180206298828,15.9159002304077,-0.0368371196091175,1591.6416015625,-9037.77734375,7818.80419921875
1147651200000519936,292.559112548828,-312.061370849609,-4.89720010757446,-0.0552556812763214,2026.85607910156,-9248.53515625,7446.47998046875
1147651200000649984,301.163787841797,-303.494964599609,-25.7103004455566,-0.0706044808030128,2449.63598632813,-9446.8955078125,7061.7451171875
1147651200000781056,308.539215087891,-296.15234375,-46.5233993530273,-0.0798137634992599,2859.98095703125,-9645.2548828125,6664.599609375
1147651200000910976,317.143890380859,-285.138427734375,-64.8879013061523,-0.0798137634992599,3282.7607421875,-9769.23046875,6267.4541015625
1147651200001041024,324.519348144531,-272.900726318359,-80.8038024902344,-0.0706044808030128,3705.54052734375,-9868.41015625,5857.8974609375
1147651200001170944,329.436309814453,-260.663024902344,-97.9440002441406,-0.0644649639725685,4128.3203125,-9918.0,5473.16259765625
1147651200001300992,335.582489013672,-245.977767944336,-115.084205627441,-0.0583254396915436,4575.9697265625,-9905.6025390625,5100.8388671875
1147651200001431040,340.499450683594,-234.963836669922,-129.775802612305,-0.061395201832056,5048.48828125,-9918.0,4691.2822265625
1147651200001561984,341.728698730469,-220.278610229492,-146.916000366211,-0.061395201832056,5483.70263671875,-9868.41015625,4256.904296875
1147651200001692032,344.187194824219,-206.817138671875,-164.056198120117,-0.0644649639725685,5881.61328125,-9831.2177734375,3810.11547851563
1147651200001821952,342.957946777344,-189.684356689453,-181.196411132813,-0.0644649639725685,6267.0888671875,-9794.025390625,3338.50512695313
1147651200001952000,342.957946777344,-170.104034423828,-198.336608886719,-0.0583254396915436,6615.26025390625,-9732.037109375,2829.66235351563
1147651200002082048,339.270233154297,-149.299942016602,-211.803909301758,-0.0552556812763214,6963.43212890625,-9645.2548828125,2320.81958007813
1147651200002211968,336.811737060547,-128.495849609375,-225.271209716797,-0.0429766401648521,7274.29931640625,-9508.8828125,1811.97680664063
1147651200002343040,330.665557861328,-105.24422454834,-237.514205932617,-0.0276278406381607,7572.732421875,-9397.3046875,1315.54479980469
1147651200002472960,324.519348144531,-80.7688217163086,-246.08430480957,-0.0122790401801467,7846.2958984375,-9236.1376953125,819.11279296875
1147651200002603008,317.143890380859,-58.7409591674805,-257.102996826172,0.00920927990227938,8119.85888671875,-9037.77734375,310.269989013672
1147651200002733056,309.768463134766,-36.7131004333496,-264.448791503906,0.0276278406381607,8380.98828125,-8827.0205078125,-186.162002563477
1147651200002862976,302.393035888672,-9.79016017913818,-273.018920898438,0.0521859191358089,8617.2470703125,-8566.6728515625,-695.004821777344
1147651200002994048,295.017578125,13.4614706039429,-279.140411376953,0.073674239218235,8853.5068359375,-8281.5302734375,-1154.20434570313
1147651200003123968,285.183654785156,34.2655601501465,-284.03759765625,0.0890230387449265,9064.896484375,-7959.19482421875,-1588.58239746094
1147651200003254016,274.120513916016,52.6221122741699,-287.710510253906,0.101302079856396,9301.1552734375,-7599.66748046875,-2060.19287109375
1147651200003384064,264.286590576172,72.2024307250977,-292.607696533203,0.107441604137421,9512.5458984375,-7227.74267578125,-2519.39233398438
1147651200003513984,250.764953613281,90.5589828491211,-297.504913330078,0.104371838271618,9661.76171875,-6818.625,-2953.7705078125
1147651200003644032,238.472549438477,106.467994689941,-302.402099609375,0.0982323214411736,9773.673828125,-6446.7001953125,-3375.73754882813
1147651200003774976,226.180145263672,119.929458618164,-307.29931640625,0.0920928046107292,9873.1513671875,-6099.56982421875,-3810.11547851563
1147651200003905024,215.116989135742,130.943389892578,-312.196502685547,0.0859532803297043,9898.021484375,-5727.64501953125,-4256.904296875
