Time µs,Current.Ia,Current.Ib,Current.Ic,Current.In,Voltage.Va,Voltage.Vb,Voltage.Vc
1134864000000000000,112.522552490234,-1345.44946289063,1247.82861328125,0.0,551.871765136719,-9937.5166015625,10480.1044921875
1134864000000130048,153.978240966797,-1363.23071289063,1182.77600097656,0.0,1059.94421386719,-10294.9189453125,10261.7685546875
1134864000000259968,189.511672973633,-1369.15783691406,1129.55102539063,0.0,1550.49694824219,-10600.0185546875,9973.56640625
1134864000000390016,230.967346191406,-1375.0849609375,1064.49841308594,11.8244600296021,2014.77001953125,-10791.794921875,9659.1630859375
1134864000000519936,278.345275878906,-1369.15783691406,987.617919921875,11.8244600296021,2514.08251953125,-10948.703125,9370.9599609375
1134864000000649984,325.723175048828,-1381.01196289063,910.737487792969,5.91223001480103,3013.39501953125,-10974.8544921875,9056.556640625
1134864000000781056,384.945587158203,-1392.8662109375,822.029296875,5.91223001480103,3460.1484375,-10992.2880859375,8689.7529296875
1134864000000910976,444.16796875,-1410.6474609375,739.234985351563,5.91223001480103,3889.38208007813,-11027.1572265625,8235.615234375
1134864000001041024,515.23486328125,-1422.50158691406,656.440673828125,5.91223001480103,4274.81640625,-11079.4599609375,7720.34375
1134864000001170944,580.379516601563,-1440.28295898438,561.818603515625,5.91223001480103,4669.01025390625,-11114.328125,7161.40478515625
1134864000001300992,663.290832519531,-1452.13708496094,479.024261474609,5.91223001480103,5089.484375,-11123.044921875,6558.798828125
1134864000001432064,734.357727050781,-1463.9912109375,408.057708740234,11.8244600296021,5536.23779296875,-11105.611328125,5921.2587890625
1134864000001561984,811.346862792969,-1475.84545898438,331.177276611328,11.8244600296021,5991.7509765625,-11114.328125,5248.78564453125
1134864000001692032,882.413757324219,-1487.69958496094,266.124603271484,11.8244600296021,6447.26416015625,-11105.611328125,4567.57861328125
1134864000001821952,947.558349609375,-1493.62670898438,212.899673461914,5.91223001480103,6894.017578125,-11053.30859375,3886.3720703125
1134864000001952000,1006.78076171875,-1487.69958496094,159.674758911133,0.0,7367.05029296875,-11009.72265625,3213.89868164063
1134864000002082944,1060.08093261719,-1487.69958496094,118.27759552002,-5.91223001480103,7796.28369140625,-10974.8544921875,2585.09252929688
1134864000002212992,1107.45886230469,-1475.84545898438,76.8804397583008,0.0,8234.27734375,-10922.5517578125,1982.48645019531
1134864000002343040,1148.91455078125,-1446.2099609375,29.5693988800049,0.0,8654.7509765625,-10852.814453125,1406.08068847656
1134864000002472960,1184.44799804688,-1416.57458496094,0.0,-5.91223001480103,9057.705078125,-10756.9267578125,812.208068847656
1134864000002603008,1214.05920410156,-1381.01196289063,-41.397159576416,0.0,9460.6591796875,-10643.603515625,253.269195556641
1134864000002733952,1237.74816894531,-1333.59533691406,-82.794319152832,0.0,9846.09375,-10486.6953125,-288.202880859375
1134864000002864000,1249.59265136719,-1280.25146484375,-124.191474914551,0.0,10205.248046875,-10286.2021484375,-829.674926757813
1134864000002994048,1255.51489257813,-1209.12634277344,-165.588638305664,0.0,10555.642578125,-10015.970703125,-1353.68017578125
1134864000003123968,1255.51489257813,-1143.92834472656,-206.985794067383,0.0,10809.6787109375,-9710.8720703125,-1825.28491210938
1134864000003254016,1255.51489257813,-1066.87622070313,-260.210723876953,0.0,10932.3173828125,-9431.923828125,-2323.08984375
1134864000003384064,1255.51489257813,-989.824035644531,-319.349517822266,5.91223001480103,10993.63671875,-9126.8251953125,-2829.62817382813
1134864000003515008,1261.43713378906,-906.844787597656,-378.488311767578,0.0,11054.955078125,-8778.1396484375,-3301.23291015625
1134864000003645056,1261.43713378906,-817.938415527344,-443.540985107422,5.91223001480103,11107.5146484375,-8368.435546875,-3720.43701171875
1134864000003774976,1273.28149414063,-729.032104492188,-502.679779052734,5.91223001480103,11133.7939453125,-7871.5595703125,-4087.24072265625
1134864000003905024,1279.20373535156,-646.052856445313,-585.47412109375,-5.91223001480103,11160.07421875,-7322.380859375,-4488.97802734375
1134864000004034944,1296.97045898438,-557.146484375,-662.354553222656,0.0,11177.59375,-6729.61669921875,-4873.24853515625
1134864000004166016,1302.89270019531,-474.167205810547,-745.148864746094,0.0,11186.353515625,-6110.701171875,-5327.38623046875
1134864000004295936,1308.81494140625,-397.115051269531,-822.029296875,0.0,11195.11328125,-5456.9169921875,-5790.2578125
1134864000004425984,1314.73718261719,-325.989959716797,-898.909729003906,0.0,11160.07421875,-4759.5478515625,-6305.529296875
1134864000004556032,1326.58166503906,-266.719055175781,-975.790161132813,5.91223001480103,11133.7939453125,-4097.04638671875,-6777.13427734375
1134864000004685952,1320.65942382813,-207.448150634766,-1040.84289550781,5.91223001480103,11081.2353515625,-3408.39404296875,-7231.27197265625
1134864000004817024,1320.65942382813,-160.031433105469,-1099.98168945313,5.91223001480103,11037.435546875,-2763.3271484375,-7685.41015625
1134864000004946944,1302.89270019531,-118.541801452637,-1153.20654296875,0.0,10976.1162109375,-2144.41162109375,-8095.880859375
1134864000005076992,1285.1259765625,-71.1250839233398,-1200.517578125,0.0,10897.27734375,-1551.64733886719,-8532.5517578125
1134864000005207040,1255.51489257813,-23.7083606719971,-1236.00085449219,0.0,10792.1591796875,-1019.90307617188,-8916.822265625
1134864000005336960,1225.90368652344,11.8541803359985,-1271.48413085938,-5.91223001480103,10678.28125,-462.007354736328,-9318.5595703125
1134864000005468032,1184.44799804688,65.1979904174805,-1295.1396484375,-5.91223001480103,10520.603515625,87.1712036132813,-9729.0302734375
1134864000005597952,1131.14782714844,106.687622070313,-1318.79516601563,0.0,10319.1259765625,618.91552734375,-10122.0341796875
1134864000005728000,1077.84765625,154.104339599609,-1324.70910644531,0.0,10056.330078125,1115.79138183594,-10488.837890625
1134864000005858048,1012.70300292969,207.448150634766,-1342.45068359375,0.0,9758.4951171875,1612.66723632813,-10777.041015625
1134864000005987968,947.558349609375,254.864883422852,-1330.62292480469,0.0,9434.3798828125,2083.3916015625,-10977.9091796875
1134864000006118016,876.491516113281,320.062866210938,-1336.53686523438,0.0,9119.0244140625,2580.267578125,-11082.7109375
1134864000006248960,793.580139160156,379.333770751953,-1342.45068359375,-5.91223001480103,8794.9091796875,3068.42626953125,-11100.177734375
1134864000006379008,716.591003417969,450.458862304688,-1354.27844238281,0.0,8409.474609375,3530.43359375,-11126.3779296875
1134864000006509056,633.679626464844,521.583923339844,-1366.10620117188,-5.91223001480103,7953.96142578125,3957.57250976563,-11143.8447265625
1134864000006638976,544.846069335938,598.636108398438,-1377.93395996094,0.0,7428.36962890625,4367.27734375,-11204.978515625
1134864000006769024,473.779174804688,669.761169433594,-1389.76171875,0.0,6841.4580078125,4759.5478515625,-11231.1787109375
1134864000006899968,396.790069580078,764.594604492188,-1401.58947753906,0.0,6237.02734375,5204.12060546875,-11248.6455078125
1134864000007030016,319.800933837891,841.646789550781,-1413.41723632813,0.0,5597.556640625,5674.84521484375,-11248.6455078125
1134864000007160064,260.578552246094,912.771911621094,-1413.41723632813,0.0,4931.806640625,6128.13525390625,-11213.7119140625
1134864000007289984,207.278396606445,989.824035644531,-1419.33117675781,5.91223001480103,4248.53662109375,6590.14306640625,-11187.51171875
1134864000007420032,159.900466918945,1049.09497070313,-1413.41723632813,-5.91223001480103,3565.26684570313,7025.9990234375,-11143.8447265625
1134864000007550976,118.444793701172,1108.36584472656,-1419.33117675781,0.0,2917.03662109375,7470.57177734375,-11108.9111328125
1134864000007681024,71.0668792724609,1161.70971679688,-1407.50341796875,0.0,2286.32592773438,7906.42822265625,-11047.7763671875
1134864000007810944,35.5334396362305,1215.05346679688,-1389.76171875,0.0,1681.89501953125,8333.56640625,-10986.642578125
1134864000007940992,0.0,1262.47021484375,-1366.10620117188,0.0,1103.74353027344,8760.7060546875,-10908.0419921875
